Time_Interval,Biomass,Fossil_Hard_coal,Waste,Hydro_Run-of-river_and_poundage,Nuclear,Hydro_Pumped_Storage,Hydro_Water_Reservoir,Fossil_Gas,Solar
2024/1/16 20:00,1620,1228,912,5112,25932,1736,15044,16976,72
2024/1/16 21:00,1668,1216,908,5100,26104,1064,13836,16792,48
2024/1/16 22:00,1604,1204,876,5100,26312,1544,11928,14144,48
2024/1/16 23:00,1604,1208,856,5052,26664,1224,11884,13088,48
2024/1/17 0:00,1324,1208,844,4924,26704,308,9972,10972,48
2024/1/17 1:00,1264,1216,840,4816,26660,296,9924,11592,48
2024/1/17 2:00,1152,1224,840,4784,26620,288,8836,10964,48
2024/1/17 3:00,1140,1320,832,4744,26592,24,7732,9904,48
2024/1/17 4:00,1192,1312,824,4772,26540,0,7932,10212,48
2024/1/17 5:00,1168,1264,832,4848,26504,0,8796,10444,48
2024/1/17 6:00,1140,1224,832,4880,26504,56,9760,11296,48
2024/1/17 7:00,1112,1188,824,4964,26792,492,12668,11328,48
2024/1/17 8:00,1144,1104,824,5224,26884,2712,14200,11192,108
2024/1/17 9:00,1216,1196,800,5512,26988,5288,14384,9320,3232
2024/1/17 10:00,1136,1376,788,5588,27116,3256,12976,7860,12936
2024/1/17 11:00,1112,1572,784,5488,27216,1220,12612,8032,20228
2024/1/17 12:00,1136,1508,776,5348,27264,556,11692,8168,24708
2024/1/17 13:00,1220,1304,792,5344,25572,504,11872,8488,26720
2024/1/17 14:00,1152,1360,796,5300,23128,212,10716,7980,27960
2024/1/17 15:00,1124,1428,768,5356,23132,80,10548,7648,24524
2024/1/17 16:00,1232,1528,752,5384,23124,80,11692,8772,21472
2024/1/17 17:00,1252,1508,792,5520,23128,1748,13752,10604,10896
2024/1/17 18:00,1220,1432,792,5684,23116,5468,14660,10920,896
2024/1/17 19:00,1268,1464,796,5736,23144,7820,16248,12408,76
2024/1/17 20:00,1292,1436,800,5708,23212,8308,18136,13176,64
2024/1/17 21:00,1296,1408,800,5596,23296,7956,18148,13152,64
2024/1/17 22:00,1268,1328,792,5492,23368,4712,13784,10612,64
2024/1/17 23:00,1196,1196,796,5472,23508,984,11860,9188,64
2024/1/18 0:00,1232,1232,808,5420,23588,412,12840,10096,64
2024/1/18 1:00,1172,1188,808,5212,23672,236,12008,9632,64
2024/1/18 2:00,1164,1224,800,5220,23756,224,11308,9784,64
2024/1/18 3:00,1140,1260,808,5188,23832,224,11216,9812,64
2024/1/18 4:00,1112,1272,800,5148,23920,224,10888,9872,64
2024/1/18 5:00,1132,1236,800,5148,24000,224,10348,10276,64
2024/1/18 6:00,1136,1252,784,5196,24144,228,11328,10728,64
2024/1/18 7:00,1120,1232,784,5176,24260,376,13136,11456,64
2024/1/18 8:00,1236,1144,780,5408,24184,1556,15148,11812,136
2024/1/18 9:00,1240,1200,764,5472,24156,3380,15332,11424,4836
2024/1/18 10:00,1160,1344,764,5424,24096,3040,13076,9096,17920
2024/1/18 11:00,1192,1588,760,5600,24096,1808,12824,8920,24444
2024/1/18 12:00,1144,1504,780,5528,24100,1900,12468,8972,26636
2024/1/18 13:00,1228,1336,784,5780,24096,1932,13304,9736,27328
2024/1/18 14:00,1244,1372,780,5760,24172,1640,13176,9920,27260
2024/1/18 15:00,1304,1408,768,5852,24176,2300,13504,11916,21900
2024/1/18 16:00,1384,1408,736,5884,24204,3036,16388,16968,14928
2024/1/18 17:00,1472,1456,704,5888,24212,6832,19032,26120,5412
2024/1/18 18:00,1484,1448,740,5920,24224,9944,19812,30412,432
2024/1/18 19:00,1496,1420,756,5960,24404,9960,20112,31976,48
2024/1/18 20:00,1516,1348,760,5988,24792,9400,19812,33628,36
2024/1/18 21:00,1500,1328,756,5900,25264,9196,19412,33552,40
2024/1/18 22:00,1516,1328,784,5740,25528,7844,17952,26584,48
2024/1/18 23:00,1556,1320,772,5720,25548,6152,17044,21984,32
2024/1/19 0:00,1516,1280,756,5536,25812,3216,16196,17832,32
2024/1/19 1:00,1512,1304,752,5548,26220,2412,15452,15432,32
2024/1/19 2:00,1580,1320,748,5428,26532,1344,14996,15736,32
2024/1/19 3:00,1552,1272,748,5280,26992,948,14088,15356,32
2024/1/19 4:00,1528,1264,748,5208,27280,936,13732,14764,32
2024/1/19 5:00,1528,1252,740,5180,27400,844,12924,13404,32
2024/1/19 6:00,1548,1216,732,5196,27508,948,14072,13824,32
2024/1/19 7:00,1460,1216,720,5220,27620,2180,14912,13220,32
2024/1/19 8:00,1548,1252,728,5580,27688,3964,16504,14044,64
2024/1/19 9:00,1556,1264,720,5592,27772,4096,17324,14600,692
2024/1/19 10:00,1576,1380,720,5656,27764,5360,17568,15544,3364
2024/1/19 11:00,1492,1596,680,5492,27772,5584,16984,14204,6496
2024/1/19 12:00,1536,1564,696,5580,27796,6476,16172,13624,9940
2024/1/19 13:00,1396,1368,752,5328,27800,4756,14600,12932,14072
2024/1/19 14:00,1540,1400,692,5380,27792,3112,14568,13572,15732
2024/1/19 15:00,1500,1376,724,5348,27768,3700,14212,13140,14076
2024/1/19 16:00,1532,1376,756,5360,27736,2552,13976,13900,12364
2024/1/19 17:00,1584,1284,780,5592,27728,2864,16348,17804,6476
2024/1/19 18:00,1552,1408,784,5648,27760,5196,18416,20564,1236
2024/1/19 19:00,1520,1408,784,5728,27856,8180,19252,22356,384
2024/1/19 20:00,1504,1356,784,5712,27968,7164,19716,21428,372
2024/1/19 21:00,1568,1160,772,5784,27972,5124,19640,22012,184
2024/1/19 22:00,1532,1136,784,5772,27972,4084,19092,18876,48
2024/1/19 23:00,1564,1216,768,5504,27976,2968,18100,15640,48
2024/1/20 0:00,1564,1224,764,5200,27984,1412,16364,14844,48
2024/1/20 1:00,1596,1204,768,5096,27984,936,14600,14624,48
2024/1/20 2:00,1612,1252,776,4964,27984,896,14240,15600,48
2024/1/20 3:00,1556,1252,788,4996,27980,880,13428,15480,48
2024/1/20 4:00,1576,1232,800,5004,27968,872,13368,15632,48
2024/1/20 5:00,1592,1240,804,5056,27968,916,13584,16348,48
2024/1/20 6:00,1576,1244,812,5064,27948,1028,14764,17532,48
2024/1/20 7:00,1616,1264,808,5288,27952,1588,16120,21100,48
2024/1/20 8:00,1556,1216,816,5324,27964,3992,16324,18364,108
2024/1/20 9:00,1504,1192,800,5420,27968,6412,17536,15940,6756
2024/1/20 10:00,1516,1156,800,5508,27968,3100,16816,15032,27120
2024/1/20 11:00,1432,1212,800,5420,28216,2208,15324,12404,38464
2024/1/20 12:00,1492,1404,800,5360,28252,1744,15888,10844,41208
2024/1/20 13:00,1608,1284,800,5408,28304,952,16692,11720,41652
2024/1/20 14:00,1556,1216,800,5236,28304,932,16332,12440,42052
2024/1/20 15:00,1580,1176,800,5320,28288,1524,17676,12096,38684
2024/1/20 16:00,1608,1168,780,5416,28304,1848,19192,15700,33928
2024/1/20 17:00,1620,1180,800,5468,28304,3032,21140,20720,19084
2024/1/20 18:00,1552,1124,828,5360,28324,6976,22288,23996,3676
2024/1/20 19:00,1552,1088,832,5536,28336,9488,22920,25256,768
2024/1/20 20:00,1528,1088,836,5540,28340,8948,22032,24760,656
2024/1/20 21:00,1524,1088,860,5452,28340,8584,21228,23876,532
2024/1/20 22:00,1584,1088,852,5508,28340,8140,21212,21520,392
2024/1/20 23:00,1600,1136,820,5332,28344,6484,19900,20160,368
2024/1/21 0:00,1516,1132,788,5044,28352,3836,19960,18644,300
2024/1/21 1:00,1520,1188,772,4780,28356,2804,20076,17372,272
2024/1/21 2:00,1544,1128,820,4552,28352,1764,19928,17476,160
2024/1/21 3:00,1540,1096,828,4436,28352,1556,18888,17328,160
2024/1/21 4:00,1532,1112,820,4348,28352,1420,18400,17788,160
2024/1/21 5:00,1508,1108,816,4308,28352,1332,17596,16944,96
2024/1/21 6:00,1480,1120,812,4288,28352,1224,16824,16368,32
2024/1/21 7:00,1488,1176,812,4364,28364,1392,18256,17320,32
2024/1/21 8:00,1440,1184,800,4432,28364,1392,18308,16756,168
2024/1/21 9:00,1476,1184,788,4540,28368,1396,18836,18092,6456
2024/1/21 10:00,1424,1084,804,4624,28368,1568,17360,13964,26152
2024/1/21 11:00,1480,1028,816,4464,28368,864,15204,12052,39328
2024/1/21 12:00,1464,1024,796,4256,28368,408,15420,12568,45336
2024/1/21 13:00,1476,1024,780,4276,28368,408,16524,12372,46128
2024/1/21 14:00,1476,1024,780,4280,28364,180,16080,12604,48796
2024/1/21 15:00,1360,1024,788,4240,28352,160,15388,11396,48112
2024/1/21 16:00,1356,1024,744,4356,28356,164,15352,12140,43028
2024/1/21 17:00,1496,1024,736,4704,28352,552,17240,17668,24196
2024/1/21 18:00,1500,1024,748,4968,28352,2616,18636,20440,4348
2024/1/21 19:00,1544,1024,812,5280,28352,6088,20228,20008,688
2024/1/21 20:00,1552,1024,816,5324,28344,7680,20980,20480,576
2024/1/21 21:00,1556,1024,816,5360,28344,7132,21008,20544,488
2024/1/21 22:00,1540,1024,788,5028,28352,4748,19388,20296,348
2024/1/21 23:00,1512,1024,808,4700,28352,1928,18648,20540,172
2024/1/22 0:00,1364,1024,804,4652,28352,1676,17652,17184,92
2024/1/22 1:00,1292,1024,808,4580,28352,1892,16724,15652,76
2024/1/22 2:00,1276,1024,804,4580,28352,1900,16736,15916,16
2024/1/22 3:00,1268,1024,792,4544,28352,1900,16536,15040,16
2024/1/22 4:00,1256,1024,784,4552,28352,1844,16564,14956,16
2024/1/22 5:00,1308,1024,708,4580,28352,1768,16896,15632,16
2024/1/22 6:00,1352,1024,704,4548,28348,1932,17244,16224,16
2024/1/22 7:00,1432,1092,696,4868,28352,3068,18688,18528,16
2024/1/22 8:00,1424,1168,696,5144,28352,4848,20420,18872,236
2024/1/22 9:00,1340,1168,676,4884,28352,5632,20296,18476,8992
2024/1/22 10:00,1356,1208,712,4780,28348,3452,18400,15124,28988
2024/1/22 11:00,1416,1368,692,4792,28352,2992,17900,12140,40504
2024/1/22 12:00,1432,1544,700,4736,28352,2296,16780,10996,45212
2024/1/22 13:00,1404,1516,716,4644,28352,2272,16720,11028,46388
2024/1/22 14:00,1528,1376,720,4696,28352,2500,18056,12068,46156
2024/1/22 15:00,1404,1348,720,4596,28352,3200,17560,13252,44800
2024/1/22 16:00,1364,1604,724,4704,28352,3148,17636,17424,40572
2024/1/22 17:00,1408,1360,728,4976,28352,3768,19240,22132,23104
2024/1/22 18:00,1516,1184,732,5336,28348,5496,21688,26472,4308
2024/1/22 19:00,1560,1492,736,5544,28336,9752,21644,26916,552
2024/1/22 20:00,1548,1684,748,5444,28344,9852,20540,27296,492
2024/1/22 21:00,1616,1820,720,5472,28344,9456,20968,26540,460
2024/1/22 22:00,1568,1748,724,5420,28360,5572,19456,23420,336
2024/1/22 23:00,1488,1728,724,5156,28368,4168,17644,22368,224
2024/1/23 0:00,1508,1728,728,4996,28364,2784,18552,21568,20
2024/1/23 1:00,1336,1720,736,4856,28368,2596,17804,18764,16
2024/1/23 2:00,1372,1716,728,4800,28356,2540,16436,17424,16
2024/1/23 3:00,1460,1712,732,4772,28368,2576,16784,17996,16
2024/1/23 4:00,1528,1712,720,4688,28364,2560,16224,18748,16
2024/1/23 5:00,1540,1720,732,4604,28352,2488,15556,19144,16
2024/1/23 6:00,1572,1736,752,4628,28364,2724,16496,21288,16
2024/1/23 7:00,1568,1736,772,4760,28356,4256,18724,26072,16
2024/1/23 8:00,1632,1736,788,4964,28352,6552,21116,28620,220
2024/1/23 9:00,1600,1720,764,4996,28352,6636,20080,28980,9916
2024/1/23 10:00,1628,1872,756,5108,27716,2668,18324,24524,34216
2024/1/23 11:00,1528,2064,772,4928,27128,2660,17660,22588,46872
2024/1/23 12:00,1512,2296,772,4792,27764,1732,15720,20864,51396
2024/1/23 13:00,1476,2208,768,4724,28308,1640,15820,21272,52692
2024/1/23 14:00,1528,2020,764,4676,28292,1576,16320,20568,51556
2024/1/23 15:00,1520,1928,772,4836,28296,1840,17444,20316,48644
2024/1/23 16:00,1456,1820,764,4660,28324,1900,16204,23588,44536
2024/1/23 17:00,1460,1876,772,4940,28320,2296,17012,29232,26376
2024/1/23 18:00,1512,1916,800,5112,28316,5412,20884,36508,5364
2024/1/23 19:00,1556,1920,796,5336,28336,11268,21616,38864,1588
2024/1/23 20:00,1600,1912,804,5536,28352,14916,23608,39316,1380
2024/1/23 21:00,1560,1844,808,5500,28352,14592,22220,39196,1180
2024/1/23 22:00,1508,1728,816,5364,28368,7768,19216,34768,892
2024/1/23 23:00,1496,1668,784,5080,28368,4444,19808,29096,464
2024/1/24 0:00,1524,1688,768,4764,28364,2840,17872,23456,112
2024/1/24 1:00,1528,1692,768,4716,28368,1896,15884,20488,112
2024/1/24 2:00,1492,1696,780,4712,28368,1480,14396,19856,112
2024/1/24 3:00,1500,1688,768,4684,28368,1428,14068,19808,112
2024/1/24 4:00,1484,1688,772,4656,28360,1352,13836,19928,108
2024/1/24 5:00,1520,1692,776,4664,28364,1396,14632,20224,112
2024/1/24 6:00,1532,1700,764,4684,28364,1700,15468,23048,112
2024/1/24 7:00,1516,1700,760,4928,28352,3800,18628,25188,100
2024/1/24 8:00,1500,1684,756,5052,28352,10444,21024,26436,304
2024/1/24 9:00,1480,1864,768,5064,28332,7604,18388,25660,10612
2024/1/24 10:00,1436,2064,760,4932,28252,2892,15804,20716,34496
2024/1/24 11:00,1464,2312,736,4536,28260,2228,15124,18144,47828
2024/1/24 12:00,1476,2496,700,4356,28232,1524,14000,17876,51568
2024/1/24 13:00,1520,2392,688,4344,28196,1128,15020,17496,52448
2024/1/24 14:00,1504,2328,696,4456,28264,1160,14644,16868,54436
2024/1/24 15:00,1484,2236,688,4472,28340,1128,15072,17316,54548
2024/1/24 16:00,1456,2128,688,4416,28344,1644,15280,20192,47976
2024/1/24 17:00,1496,2024,716,4620,28336,2944,18468,28316,26508
2024/1/24 18:00,1476,1928,728,4900,28324,6612,20896,35960,5648
2024/1/24 19:00,1484,2044,740,5184,28340,11580,22640,37240,1560
2024/1/24 20:00,1520,1996,740,5432,28348,13720,22468,36236,1384
2024/1/24 21:00,1472,2004,744,5424,28352,11956,21452,34748,1344
2024/1/24 22:00,1492,1860,756,5272,28352,7544,21016,29100,948
2024/1/24 23:00,1500,1732,736,4996,28352,4848,19420,26560,604
2024/1/25 0:00,1456,1728,724,4716,28332,2580,16072,20904,360
2024/1/25 1:00,1504,1732,736,4540,28328,3052,16912,19504,248
2024/1/25 2:00,1488,1728,700,4572,28352,2756,16808,19200,232
2024/1/25 3:00,1504,1728,736,4488,28360,2564,16480,19688,224
2024/1/25 4:00,1424,1716,740,4516,28368,2396,15604,18248,224
2024/1/25 5:00,1528,1720,736,4520,28360,1992,16528,19112,212
2024/1/25 6:00,1536,1728,736,4560,28360,3496,17296,24444,216
2024/1/25 7:00,1520,1728,720,4688,28352,6540,20736,28864,224
2024/1/25 8:00,1560,1724,724,4812,28352,9824,21636,32604,472
2024/1/25 9:00,1436,1880,720,4792,28320,9720,21088,31788,11252
2024/1/25 10:00,1340,2068,708,4656,28232,6384,18696,25908,35876
2024/1/25 11:00,1012,2300,576,4376,28224,2812,17480,24032,48652
2024/1/25 12:00,1428,2496,700,4340,28212,2080,16944,22292,52884
2024/1/25 13:00,1396,2376,744,4300,28272,1848,16196,21084,53208
2024/1/25 14:00,1464,2312,776,4404,28320,2312,16924,20760,53292
2024/1/25 15:00,1440,2316,784,4304,28336,2760,17320,21324,52944
2024/1/25 16:00,1524,2228,768,4408,28336,3372,19000,25652,46256
2024/1/25 17:00,1516,1948,788,4552,28320,4068,20428,30452,27824
2024/1/25 18:00,1528,1908,832,4716,28320,9776,22828,33376,5364
2024/1/25 19:00,1476,1984,852,4888,28320,13492,23840,36096,1640
2024/1/25 20:00,1496,2000,884,5068,28324,15032,24276,36596,1128
2024/1/25 21:00,1540,2000,900,5064,28336,13948,23944,36568,764
2024/1/25 22:00,1464,1784,876,4948,28344,9652,22596,32380,296
2024/1/25 23:00,1452,1696,876,4892,28348,6428,20804,28516,136
2024/1/26 0:00,1464,1700,872,4728,28352,5564,20240,22332,144
2024/1/26 1:00,1412,1704,880,4632,28352,5524,17896,17748,144
2024/1/26 2:00,1428,1720,872,4580,28352,3180,17040,17160,144
2024/1/26 3:00,1444,1712,856,4552,28352,2684,17284,16920,144
2024/1/26 4:00,1440,1712,848,4516,28352,3024,17116,17056,144
2024/1/26 5:00,1448,1712,860,4516,28344,3108,17876,17740,144
2024/1/26 6:00,1424,1720,860,4548,28340,3948,19836,19852,144
2024/1/26 7:00,1388,1724,856,4580,28340,7632,21756,23072,144
2024/1/26 8:00,1460,1720,868,4756,28336,13472,24212,25496,376
2024/1/26 9:00,1392,1900,868,4680,28332,12480,23160,25348,9532
2024/1/26 10:00,1344,1788,864,4576,28340,6408,21024,20356,32996
2024/1/26 11:00,1276,1592,848,4424,28340,2540,17912,17476,46368
2024/1/26 12:00,1328,1800,852,4280,28352,2528,17420,16044,50284
2024/1/26 13:00,1312,1688,844,4148,28352,1784,16088,16224,50008
2024/1/26 14:00,1340,1500,868,4188,28348,1516,15376,16588,50552
2024/1/26 15:00,1476,1408,868,4360,28340,1556,16532,18724,49700
2024/1/26 16:00,1472,1396,796,4444,28332,2532,17000,22784,42544
2024/1/26 17:00,1500,1216,768,4620,28320,4736,20132,27692,21692
2024/1/26 18:00,1500,1216,784,4852,28320,10148,22436,28588,3692
2024/1/26 19:00,1512,1216,796,4976,28320,13576,25144,30464,1064
2024/1/26 20:00,1428,1216,820,4964,28332,13996,25084,32280,932
2024/1/26 21:00,1432,1140,832,4920,28336,13036,24348,29832,692
2024/1/26 22:00,1140,1040,784,4852,28352,10540,21252,26284,408
2024/1/26 23:00,896,984,716,4868,28340,6816,21252,23648,148
2024/1/27 0:00,1124,992,728,4724,28352,3712,19184,22412,100
2024/1/27 1:00,1596,992,800,4660,28352,2416,18476,19728,96
2024/1/27 2:00,1588,992,804,4624,28348,1932,16852,17788,112
2024/1/27 3:00,1604,992,800,4628,28352,1576,13736,17576,108
2024/1/27 4:00,1616,992,800,4624,28352,1504,12284,17408,96
2024/1/27 5:00,1636,992,804,4580,28336,1500,13536,18040,96
2024/1/27 6:00,1580,992,812,4556,28352,1428,13972,18564,84
2024/1/27 7:00,1544,992,796,4608,28352,1808,15736,20060,80
2024/1/27 8:00,1568,1000,800,4668,28352,2328,18064,19996,356
2024/1/27 9:00,1536,1200,796,4592,28148,2800,19012,18600,9816
2024/1/27 10:00,1504,1388,788,4428,27440,2052,13288,14632,31812
2024/1/27 11:00,1536,1592,804,4312,26680,1332,10324,12104,44456
2024/1/27 12:00,1392,1616,772,4228,26396,1012,9592,10644,49128
2024/1/27 13:00,1020,1792,680,4248,26428,976,10224,10828,49892
2024/1/27 14:00,1036,1708,672,4236,26400,1048,11248,11200,50048
2024/1/27 15:00,1024,1520,672,4208,26480,1584,11140,11268,49128
2024/1/27 16:00,1304,1336,752,4132,26496,1544,9912,13928,42584
2024/1/27 17:00,1624,1088,820,4364,26480,2636,13880,18620,23564
2024/1/27 18:00,1576,988,820,4488,26540,6860,19576,19744,4916
2024/1/27 19:00,1548,976,824,4652,26624,10088,21496,20896,988
2024/1/27 20:00,1512,976,840,4732,26740,10368,20364,20596,600
2024/1/27 21:00,1496,976,852,4716,26840,9656,19572,20356,436
2024/1/27 22:00,1160,976,756,4740,26828,6072,18960,18448,340
2024/1/27 23:00,988,976,712,4724,26832,4184,18284,17456,256
2024/1/28 0:00,992,976,720,4576,26852,3504,16868,17256,196
2024/1/28 1:00,1264,976,792,4428,26852,2796,17116,16536,164
2024/1/28 2:00,1316,976,828,4264,26820,2120,16864,16944,148
2024/1/28 3:00,1336,976,800,4200,26852,1904,14552,17148,104
2024/1/28 4:00,1316,976,784,4132,26928,1832,13408,17144,96
2024/1/28 5:00,1336,976,788,4172,27024,1640,11888,17224,96
2024/1/28 6:00,1296,976,784,4128,27112,1448,11012,17276,96
2024/1/28 7:00,1284,976,792,4128,27216,1600,12532,16632,96
2024/1/28 8:00,1328,976,812,4144,27300,1500,13652,16428,368
2024/1/28 9:00,1336,976,824,3980,27376,1216,12396,14696,10352
2024/1/28 10:00,1368,976,820,3936,27456,188,8096,11168,31628
2024/1/28 11:00,1408,976,800,3968,27548,208,7608,11624,43084
2024/1/28 12:00,1372,976,800,3960,27632,164,7516,10820,45448
2024/1/28 13:00,1412,976,816,3960,27728,196,8260,11160,45656
2024/1/28 14:00,1320,976,836,3864,27816,212,8700,11192,46116
2024/1/28 15:00,1400,976,852,3944,27920,280,9836,11484,41876
2024/1/28 16:00,1392,976,848,3928,27972,492,9900,12160,33848
2024/1/28 17:00,1440,976,868,4084,28048,3384,12488,14904,17876
2024/1/28 18:00,1488,976,896,4276,28136,5856,18784,16680,2444
2024/1/28 19:00,1444,976,888,4396,28228,5992,21532,16408,148
2024/1/28 20:00,1424,976,884,4456,28308,6556,21392,16048,48
2024/1/28 21:00,1372,976,876,4456,28336,5876,20956,16096,48
2024/1/28 22:00,1348,976,876,4444,28336,4928,18148,15244,48
2024/1/28 23:00,1284,976,852,4280,28344,3036,14404,16140,48
2024/1/29 0:00,968,976,728,4184,28348,1508,10448,17280,48
2024/1/29 1:00,920,976,712,4060,28336,716,10212,17144,48
2024/1/29 2:00,924,976,724,3984,28340,728,9404,17756,48
2024/1/29 3:00,928,976,724,3952,28340,768,9056,17572,48
2024/1/29 4:00,944,976,748,3948,28352,804,8412,17500,48
2024/1/29 5:00,980,976,776,3960,28352,876,9180,18620,48
2024/1/29 6:00,948,976,780,3980,28344,1660,9264,20780,48
2024/1/29 7:00,984,1164,788,4160,28336,2152,11576,23796,48
2024/1/29 8:00,976,1396,780,4224,28312,5736,18340,24256,196
2024/1/29 9:00,972,1600,796,4252,28292,8248,17764,21892,5332
2024/1/29 10:00,1276,1792,908,4220,28300,7828,17188,18324,17464
2024/1/29 11:00,1472,1824,992,4156,28300,5968,15692,17480,27040
2024/1/29 12:00,1512,1820,1000,4140,28304,2836,14552,17432,32924
2024/1/29 13:00,1532,1824,992,4160,28308,1172,11572,17464,36592
2024/1/29 14:00,1588,1712,1024,4128,28308,1656,13600,18864,35376
2024/1/29 15:00,1560,1620,1044,4164,28304,4788,17236,20960,32316
2024/1/29 16:00,1520,1508,1040,4232,28316,5448,15568,24000,25624
2024/1/29 17:00,1536,1424,1056,4268,28304,6468,17088,27704,13944
2024/1/29 18:00,1572,1784,1072,4308,28320,9324,21248,29536,2848
2024/1/29 19:00,1568,2100,1072,4508,28332,12212,22464,30312,92
2024/1/29 20:00,1592,2068,1084,4620,28336,13312,21896,31768,236
2024/1/29 21:00,1572,1780,1088,4588,28332,12476,21348,32544,232
2024/1/29 22:00,1568,1700,1092,4524,28344,6648,20732,28932,248
2024/1/29 23:00,1500,1708,1088,4440,28340,4160,18312,24204,252
2024/1/30 0:00,1452,1708,1084,4224,28336,3940,17248,21504,252
2024/1/30 1:00,1488,1696,1072,4064,28336,3848,17192,19532,252
2024/1/30 2:00,1500,1696,1068,3984,28336,2800,15956,19440,256
2024/1/30 3:00,1576,1696,1060,3964,28336,1348,15956,19216,256
2024/1/30 4:00,1528,1696,1044,3948,28336,1796,16396,18740,256
2024/1/30 5:00,1500,1696,1056,3960,28336,2324,16988,19400,240
2024/1/30 6:00,1544,1696,1040,4028,28336,5480,18576,24164,156
2024/1/30 7:00,1532,1872,1040,4080,28312,8168,18932,26940,124
2024/1/30 8:00,1528,2108,1048,4208,28168,11880,20980,28108,272
2024/1/30 9:00,1356,2336,976,4160,28080,10660,21820,26836,6464
2024/1/30 10:00,1576,2488,1056,4148,28172,5944,21016,24756,23884
2024/1/30 11:00,1608,2492,992,4120,28148,4188,20836,23656,34424
2024/1/30 12:00,1608,2480,952,3984,28128,4896,20164,22540,39628
2024/1/30 13:00,1496,2480,996,3940,28144,4384,18424,21892,42884
2024/1/30 14:00,1460,2376,1024,3940,28140,3268,16632,21896,44296
2024/1/30 15:00,1488,2212,1076,3972,28124,2560,15480,22984,44272
2024/1/30 16:00,1464,2100,1088,4012,28108,1848,16232,26272,40104
2024/1/30 17:00,1472,2100,1084,4100,28128,3008,18540,31552,25176
2024/1/30 18:00,1604,2128,1088,4184,28112,9460,21332,36384,5028
2024/1/30 19:00,1608,2220,1088,4280,28112,13328,22872,36396,1044
2024/1/30 20:00,1592,2132,1088,4380,28200,13524,22664,35512,704
2024/1/30 21:00,1588,1812,1084,4324,28212,12760,22196,34424,592
2024/1/30 22:00,1520,1680,1084,4212,28232,8476,20100,32108,440
2024/1/30 23:00,1532,1668,1088,4120,28240,6872,19740,27716,304
2024/1/31 0:00,1544,1680,1088,4004,28260,4340,18080,25344,236
2024/1/31 1:00,1584,1680,1112,3896,28280,2268,18980,22504,220
2024/1/31 2:00,1564,1680,1112,3840,28296,2044,17488,21008,200
2024/1/31 3:00,1580,1680,1120,3828,28304,2032,16960,20480,160
2024/1/31 4:00,1568,1672,1120,3764,28312,2004,16420,19676,160
2024/1/31 5:00,1568,1672,1120,3808,28316,2076,16920,21572,192
2024/1/31 6:00,1576,1680,1116,3864,28316,3136,18928,25724,284
2024/1/31 7:00,1608,1940,1116,4104,28312,8160,21248,31092,340
2024/1/31 8:00,1632,2264,1092,4216,28316,12820,21632,34572,356
2024/1/31 9:00,1648,2444,1072,4292,28272,13512,21900,34664,8156
