"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"07/06/2023 01:45 - 07/06/2023 02:00","CTA|ES","22404.00","22015.00"
"07/06/2023 02:00 - 07/06/2023 02:15","CTA|ES","22068.00","21778.00"
"07/06/2023 02:15 - 07/06/2023 02:30","CTA|ES","21840.00","21620.00"
"07/06/2023 02:30 - 07/06/2023 02:45","CTA|ES","21780.00","21485.00"
"07/06/2023 02:45 - 07/06/2023 03:00","CTA|ES","21536.00","21375.00"
"07/06/2023 03:00 - 07/06/2023 03:15","CTA|ES","21568.00","21242.00"
"07/06/2023 03:15 - 07/06/2023 03:30","CTA|ES","21380.00","21180.00"
"07/06/2023 03:30 - 07/06/2023 03:45","CTA|ES","21232.00","21142.00"
"07/06/2023 03:45 - 07/06/2023 04:00","CTA|ES","21292.00","21123.00"
"07/06/2023 04:00 - 07/06/2023 04:15","CTA|ES","21172.00","21088.00"
"07/06/2023 04:15 - 07/06/2023 04:30","CTA|ES","21184.00","21099.00"
"07/06/2023 04:30 - 07/06/2023 04:45","CTA|ES","21076.00","21124.00"
"07/06/2023 04:45 - 07/06/2023 05:00","CTA|ES","21380.00","21186.00"
"07/06/2023 05:00 - 07/06/2023 05:15","CTA|ES","21360.00","21122.00"
"07/06/2023 05:15 - 07/06/2023 05:30","CTA|ES","21460.00","21346.00"
"07/06/2023 05:30 - 07/06/2023 05:45","CTA|ES","21656.00","21686.00"
"07/06/2023 05:45 - 07/06/2023 06:00","CTA|ES","21752.00","22120.00"
"07/06/2023 06:00 - 07/06/2023 06:15","CTA|ES","22264.00","22590.00"
"07/06/2023 06:15 - 07/06/2023 06:30","CTA|ES","22948.00","23122.00"
"07/06/2023 06:30 - 07/06/2023 06:45","CTA|ES","23496.00","23660.00"
"07/06/2023 06:45 - 07/06/2023 07:00","CTA|ES","23880.00","24193.00"
"07/06/2023 07:00 - 07/06/2023 07:15","CTA|ES","24376.00","24789.00"
"07/06/2023 07:15 - 07/06/2023 07:30","CTA|ES","25208.00","25289.00"
"07/06/2023 07:30 - 07/06/2023 07:45","CTA|ES","25820.00","25757.00"
"07/06/2023 07:45 - 07/06/2023 08:00","CTA|ES","26340.00","26181.00"
"07/06/2023 08:00 - 07/06/2023 08:15","CTA|ES","26744.00","26707.00"
"07/06/2023 08:15 - 07/06/2023 08:30","CTA|ES","27240.00","26997.00"
"07/06/2023 08:30 - 07/06/2023 08:45","CTA|ES","27832.00","27203.00"
"07/06/2023 08:45 - 07/06/2023 09:00","CTA|ES","27812.00","27337.00"
"07/06/2023 09:00 - 07/06/2023 09:15","CTA|ES","28144.00","27479.00"
"07/06/2023 09:15 - 07/06/2023 09:30","CTA|ES","28376.00","27521.00"
"07/06/2023 09:30 - 07/06/2023 09:45","CTA|ES","28584.00","27543.00"
"07/06/2023 09:45 - 07/06/2023 10:00","CTA|ES","28588.00","27551.00"
"07/06/2023 10:00 - 07/06/2023 10:15","CTA|ES","28624.00","27550.00"
"07/06/2023 10:15 - 07/06/2023 10:30","CTA|ES","28668.00","27550.00"
"07/06/2023 10:30 - 07/06/2023 10:45","CTA|ES","28856.00","27553.00"
"07/06/2023 10:45 - 07/06/2023 11:00","CTA|ES","28892.00","27564.00"
"07/06/2023 11:00 - 07/06/2023 11:15","CTA|ES","28900.00","27558.00"
"07/06/2023 11:15 - 07/06/2023 11:30","CTA|ES","29080.00","27593.00"
"07/06/2023 11:30 - 07/06/2023 11:45","CTA|ES","29168.00","27642.00"
"07/06/2023 11:45 - 07/06/2023 12:00","CTA|ES","29372.00","27703.00"
"07/06/2023 12:00 - 07/06/2023 12:15","CTA|ES","29228.00","27772.00"
"07/06/2023 12:15 - 07/06/2023 12:30","CTA|ES","29436.00","27846.00"
"07/06/2023 12:30 - 07/06/2023 12:45","CTA|ES","29692.00","27919.00"
"07/06/2023 12:45 - 07/06/2023 13:00","CTA|ES","29780.00","27978.00"
"07/06/2023 13:00 - 07/06/2023 13:15","CTA|ES","29712.00","28100.00"
"07/06/2023 13:15 - 07/06/2023 13:30","CTA|ES","29744.00","28085.00"
"07/06/2023 13:30 - 07/06/2023 13:45","CTA|ES","29916.00","28016.00"
"07/06/2023 13:45 - 07/06/2023 14:00","CTA|ES","29784.00","27903.00"
"07/06/2023 14:00 - 07/06/2023 14:15","CTA|ES","29716.00","27779.00"
"07/06/2023 14:15 - 07/06/2023 14:30","CTA|ES","28952.00","27624.00"
"07/06/2023 14:30 - 07/06/2023 14:45","CTA|ES","29216.00","27469.00"
"07/06/2023 14:45 - 07/06/2023 15:00","CTA|ES","29160.00","27321.00"
"07/06/2023 15:00 - 07/06/2023 15:15","CTA|ES","28596.00","27147.00"
"07/06/2023 15:15 - 07/06/2023 15:30","CTA|ES","28428.00","27029.00"
"07/06/2023 15:30 - 07/06/2023 15:45","CTA|ES","28044.00","26935.00"
"07/06/2023 15:45 - 07/06/2023 16:00","CTA|ES","28400.00","26865.00"
"07/06/2023 16:00 - 07/06/2023 16:15","CTA|ES","28288.00","26768.00"
"07/06/2023 16:15 - 07/06/2023 16:30","CTA|ES","28160.00","26752.00"
"07/06/2023 16:30 - 07/06/2023 16:45","CTA|ES","27988.00","26764.00"
"07/06/2023 16:45 - 07/06/2023 17:00","CTA|ES","27844.00","26797.00"
"07/06/2023 17:00 - 07/06/2023 17:15","CTA|ES","27564.00","26835.00"
"07/06/2023 17:15 - 07/06/2023 17:30","CTA|ES","27708.00","26889.00"
"07/06/2023 17:30 - 07/06/2023 17:45","CTA|ES","27576.00","26943.00"
"07/06/2023 17:45 - 07/06/2023 18:00","CTA|ES","27700.00","26997.00"
"07/06/2023 18:00 - 07/06/2023 18:15","CTA|ES","27544.00","27044.00"
"07/06/2023 18:15 - 07/06/2023 18:30","CTA|ES","27576.00","27102.00"
"07/06/2023 18:30 - 07/06/2023 18:45","CTA|ES","27364.00","27165.00"
"07/06/2023 18:45 - 07/06/2023 19:00","CTA|ES","27368.00","27241.00"
"07/06/2023 19:00 - 07/06/2023 19:15","CTA|ES","27596.00","27275.00"
"07/06/2023 19:15 - 07/06/2023 19:30","CTA|ES","27656.00","27408.00"
"07/06/2023 19:30 - 07/06/2023 19:45","CTA|ES","27904.00","27582.00"
"07/06/2023 19:45 - 07/06/2023 20:00","CTA|ES","28156.00","27783.00"
"07/06/2023 20:00 - 07/06/2023 20:15","CTA|ES","28148.00","28030.00"
"07/06/2023 20:15 - 07/06/2023 20:30","CTA|ES","28412.00","28237.00"
"07/06/2023 20:30 - 07/06/2023 20:45","CTA|ES","28724.00","28421.00"
"07/06/2023 20:45 - 07/06/2023 21:00","CTA|ES","28880.00","28551.00"
"07/06/2023 21:00 - 07/06/2023 21:15","CTA|ES","28880.00","28844.00"
"07/06/2023 21:15 - 07/06/2023 21:30","CTA|ES","28832.00","28771.00"
"07/06/2023 21:30 - 07/06/2023 21:45","CTA|ES","29048.00","28558.00"
"07/06/2023 21:45 - 07/06/2023 22:00","CTA|ES","28916.00","28219.00"
"07/06/2023 22:00 - 07/06/2023 22:15","CTA|ES","28680.00","27921.00"
"07/06/2023 22:15 - 07/06/2023 22:30","CTA|ES","28184.00","27397.00"
"07/06/2023 22:30 - 07/06/2023 22:45","CTA|ES","27648.00","26821.00"
"07/06/2023 22:45 - 07/06/2023 23:00","CTA|ES","27336.00","26228.00"
"07/06/2023 23:00 - 07/06/2023 23:15","CTA|ES","26544.00","25543.00"
"07/06/2023 23:15 - 07/06/2023 23:30","CTA|ES","25748.00","25038.00"
"07/06/2023 23:30 - 07/06/2023 23:45","CTA|ES","25128.00","24623.00"
"07/06/2023 23:45 - 08/06/2023 00:00","CTA|ES","24696.00","24276.00"
"08/06/2023 00:00 - 08/06/2023 00:15","CTA|ES","24012.00","24043.00"
"08/06/2023 00:15 - 08/06/2023 00:30","CTA|ES","23868.00","23677.00"
"08/06/2023 00:30 - 08/06/2023 00:45","CTA|ES","23584.00","23325.00"
"08/06/2023 00:45 - 08/06/2023 01:00","CTA|ES","23180.00","22994.00"
"08/06/2023 01:00 - 08/06/2023 01:15","CTA|ES","22876.00","22627.00"
"08/06/2023 01:15 - 08/06/2023 01:30","CTA|ES","22596.00","22358.00"
"08/06/2023 01:30 - 08/06/2023 01:45","CTA|ES","22516.00","22126.00"
"08/06/2023 01:45 - 08/06/2023 02:00","CTA|ES","22056.00","21929.00"
"08/06/2023 02:00 - 08/06/2023 02:15","CTA|ES","21908.00","21722.00"
"08/06/2023 02:15 - 08/06/2023 02:30","CTA|ES","21652.00","21576.00"
"08/06/2023 02:30 - 08/06/2023 02:45","CTA|ES","21432.00","21447.00"
"08/06/2023 02:45 - 08/06/2023 03:00","CTA|ES","21364.00","21337.00"
"08/06/2023 03:00 - 08/06/2023 03:15","CTA|ES","21264.00","21203.00"
"08/06/2023 03:15 - 08/06/2023 03:30","CTA|ES","21168.00","21136.00"
"08/06/2023 03:30 - 08/06/2023 03:45","CTA|ES","20992.00","21094.00"
"08/06/2023 03:45 - 08/06/2023 04:00","CTA|ES","20896.00","21073.00"
"08/06/2023 04:00 - 08/06/2023 04:15","CTA|ES","20956.00","21035.00"
"08/06/2023 04:15 - 08/06/2023 04:30","CTA|ES","20860.00","21045.00"
"08/06/2023 04:30 - 08/06/2023 04:45","CTA|ES","20956.00","21070.00"
"08/06/2023 04:45 - 08/06/2023 05:00","CTA|ES","21064.00","21129.00"
"08/06/2023 05:00 - 08/06/2023 05:15","CTA|ES","21052.00","21079.00"
"08/06/2023 05:15 - 08/06/2023 05:30","CTA|ES","21400.00","21278.00"
"08/06/2023 05:30 - 08/06/2023 05:45","CTA|ES","21288.00","21575.00"
"08/06/2023 05:45 - 08/06/2023 06:00","CTA|ES","21456.00","21956.00"
"08/06/2023 06:00 - 08/06/2023 06:15","CTA|ES","21744.00","22355.00"
"08/06/2023 06:15 - 08/06/2023 06:30","CTA|ES","22692.00","22831.00"
"08/06/2023 06:30 - 08/06/2023 06:45","CTA|ES","23148.00","23322.00"
"08/06/2023 06:45 - 08/06/2023 07:00","CTA|ES","23324.00","23815.00"
"08/06/2023 07:00 - 08/06/2023 07:15","CTA|ES","23628.00","24367.00"
"08/06/2023 07:15 - 08/06/2023 07:30","CTA|ES","24684.00","24837.00"
"08/06/2023 07:30 - 08/06/2023 07:45","CTA|ES","25384.00","25281.00"
"08/06/2023 07:45 - 08/06/2023 08:00","CTA|ES","26060.00","25685.00"
"08/06/2023 08:00 - 08/06/2023 08:15","CTA|ES","26496.00","26177.00"
"08/06/2023 08:15 - 08/06/2023 08:30","CTA|ES","26976.00","26465.00"
"08/06/2023 08:30 - 08/06/2023 08:45","CTA|ES","27376.00","26681.00"
"08/06/2023 08:45 - 08/06/2023 09:00","CTA|ES","27508.00","26838.00"
"08/06/2023 09:00 - 08/06/2023 09:15","CTA|ES","27716.00","26990.00"
"08/06/2023 09:15 - 08/06/2023 09:30","CTA|ES","27868.00","27083.00"
"08/06/2023 09:30 - 08/06/2023 09:45","CTA|ES","28088.00","27169.00"
"08/06/2023 09:45 - 08/06/2023 10:00","CTA|ES","28076.00","27250.00"
"08/06/2023 10:00 - 08/06/2023 10:15","CTA|ES","28184.00","27335.00"
"08/06/2023 10:15 - 08/06/2023 10:30","CTA|ES","28332.00","27407.00"
"08/06/2023 10:30 - 08/06/2023 10:45","CTA|ES","28504.00","27475.00"
"08/06/2023 10:45 - 08/06/2023 11:00","CTA|ES","28360.00","27541.00"
"08/06/2023 11:00 - 08/06/2023 11:15","CTA|ES","28496.00","27599.00"
"08/06/2023 11:15 - 08/06/2023 11:30","CTA|ES","28544.00","27672.00"
"08/06/2023 11:30 - 08/06/2023 11:45","CTA|ES","28464.00","27752.00"
"08/06/2023 11:45 - 08/06/2023 12:00","CTA|ES","28652.00","27840.00"
"08/06/2023 12:00 - 08/06/2023 12:15","CTA|ES","28680.00","27928.00"
"08/06/2023 12:15 - 08/06/2023 12:30","CTA|ES","28864.00","28031.00"
"08/06/2023 12:30 - 08/06/2023 12:45","CTA|ES","29072.00","28137.00"
"08/06/2023 12:45 - 08/06/2023 13:00","CTA|ES","29064.00","28234.00"
"08/06/2023 13:00 - 08/06/2023 13:15","CTA|ES","28936.00","28391.00"
"08/06/2023 13:15 - 08/06/2023 13:30","CTA|ES","29088.00","28428.00"
"08/06/2023 13:30 - 08/06/2023 13:45","CTA|ES","29124.00","28416.00"
"08/06/2023 13:45 - 08/06/2023 14:00","CTA|ES","29108.00","28356.00"
"08/06/2023 14:00 - 08/06/2023 14:15","CTA|ES","29056.00","28318.00"
"08/06/2023 14:15 - 08/06/2023 14:30","CTA|ES","28764.00","28182.00"
"08/06/2023 14:30 - 08/06/2023 14:45","CTA|ES","28680.00","28019.00"
"08/06/2023 14:45 - 08/06/2023 15:00","CTA|ES","28564.00","27842.00"
"08/06/2023 15:00 - 08/06/2023 15:15","CTA|ES","28332.00","27625.00"
"08/06/2023 15:15 - 08/06/2023 15:30","CTA|ES","28140.00","27469.00"
"08/06/2023 15:30 - 08/06/2023 15:45","CTA|ES","27924.00","27343.00"
"08/06/2023 15:45 - 08/06/2023 16:00","CTA|ES","27792.00","27247.00"
"08/06/2023 16:00 - 08/06/2023 16:15","CTA|ES","27684.00","27136.00"
"08/06/2023 16:15 - 08/06/2023 16:30","CTA|ES","27528.00","27088.00"
"08/06/2023 16:30 - 08/06/2023 16:45","CTA|ES","27400.00","27058.00"
"08/06/2023 16:45 - 08/06/2023 17:00","CTA|ES","27428.00","27043.00"
"08/06/2023 17:00 - 08/06/2023 17:15","CTA|ES","27512.00","27024.00"
"08/06/2023 17:15 - 08/06/2023 17:30","CTA|ES","27516.00","27027.00"
"08/06/2023 17:30 - 08/06/2023 17:45","CTA|ES","27564.00","27035.00"
"08/06/2023 17:45 - 08/06/2023 18:00","CTA|ES","27736.00","27053.00"
"08/06/2023 18:00 - 08/06/2023 18:15","CTA|ES","27548.00","27038.00"
"08/06/2023 18:15 - 08/06/2023 18:30","CTA|ES","27548.00","27100.00"
"08/06/2023 18:30 - 08/06/2023 18:45","CTA|ES","27524.00","27193.00"
"08/06/2023 18:45 - 08/06/2023 19:00","CTA|ES","27536.00","27312.00"
"08/06/2023 19:00 - 08/06/2023 19:15","CTA|ES","27672.00","27431.00"
"08/06/2023 19:15 - 08/06/2023 19:30","CTA|ES","27796.00","27585.00"
"08/06/2023 19:30 - 08/06/2023 19:45","CTA|ES","27876.00","27746.00"
"08/06/2023 19:45 - 08/06/2023 20:00","CTA|ES","28056.00","27909.00"
"08/06/2023 20:00 - 08/06/2023 20:15","CTA|ES","28272.00","28101.00"
"08/06/2023 20:15 - 08/06/2023 20:30","CTA|ES","28524.00","28252.00"
"08/06/2023 20:30 - 08/06/2023 20:45","CTA|ES","28672.00","28385.00"
"08/06/2023 20:45 - 08/06/2023 21:00","CTA|ES","28852.00","28480.00"
"08/06/2023 21:00 - 08/06/2023 21:15","CTA|ES","29164.00","28698.00"
"08/06/2023 21:15 - 08/06/2023 21:30","CTA|ES","29212.00","28647.00"
"08/06/2023 21:30 - 08/06/2023 21:45","CTA|ES","29348.00","28492.00"
"08/06/2023 21:45 - 08/06/2023 22:00","CTA|ES","29096.00","28230.00"
"08/06/2023 22:00 - 08/06/2023 22:15","CTA|ES","28856.00","28063.00"
"08/06/2023 22:15 - 08/06/2023 22:30","CTA|ES","28348.00","27587.00"
"08/06/2023 22:30 - 08/06/2023 22:45","CTA|ES","28080.00","27016.00"
"08/06/2023 22:45 - 08/06/2023 23:00","CTA|ES","27464.00","26396.00"
"08/06/2023 23:00 - 08/06/2023 23:15","CTA|ES","27012.00","25663.00"
"08/06/2023 23:15 - 08/06/2023 23:30","CTA|ES","26296.00","25113.00"
"08/06/2023 23:30 - 08/06/2023 23:45","CTA|ES","25736.00","24665.00"
"08/06/2023 23:45 - 09/06/2023 00:00","CTA|ES","25180.00","24301.00"
"09/06/2023 00:00 - 09/06/2023 00:15","CTA|ES","24560.00","24261.00"
"09/06/2023 00:15 - 09/06/2023 00:30","CTA|ES","23888.00","23924.00"
"09/06/2023 00:30 - 09/06/2023 00:45","CTA|ES","23804.00","23607.00"
"09/06/2023 00:45 - 09/06/2023 01:00","CTA|ES","23340.00","23308.00"
"09/06/2023 01:00 - 09/06/2023 01:15","CTA|ES","23044.00","23001.00"
"09/06/2023 01:15 - 09/06/2023 01:30","CTA|ES","22660.00","22734.00"
"09/06/2023 01:30 - 09/06/2023 01:45","CTA|ES","22508.00","22482.00"
"09/06/2023 01:45 - 09/06/2023 02:00","CTA|ES","22320.00","22250.00"
"09/06/2023 02:00 - 09/06/2023 02:15","CTA|ES","22084.00","21981.00"
"09/06/2023 02:15 - 09/06/2023 02:30","CTA|ES","21712.00","21807.00"
"09/06/2023 02:30 - 09/06/2023 02:45","CTA|ES","21488.00","21670.00"
"09/06/2023 02:45 - 09/06/2023 03:00","CTA|ES","21388.00","21564.00"
"09/06/2023 03:00 - 09/06/2023 03:15","CTA|ES","21356.00","21449.00"
"09/06/2023 03:15 - 09/06/2023 03:30","CTA|ES","21208.00","21387.00"
"09/06/2023 03:30 - 09/06/2023 03:45","CTA|ES","21140.00","21339.00"
"09/06/2023 03:45 - 09/06/2023 04:00","CTA|ES","21108.00","21306.00"
"09/06/2023 04:00 - 09/06/2023 04:15","CTA|ES","20976.00","21241.00"
"09/06/2023 04:15 - 09/06/2023 04:30","CTA|ES","20872.00","21245.00"
"09/06/2023 04:30 - 09/06/2023 04:45","CTA|ES","21024.00","21276.00"
"09/06/2023 04:45 - 09/06/2023 05:00","CTA|ES","21044.00","21350.00"
"09/06/2023 05:00 - 09/06/2023 05:15","CTA|ES","20912.00","21315.00"
"09/06/2023 05:15 - 09/06/2023 05:30","CTA|ES","21172.00","21538.00"
"09/06/2023 05:30 - 09/06/2023 05:45","CTA|ES","21408.00","21860.00"
"09/06/2023 05:45 - 09/06/2023 06:00","CTA|ES","21300.00","22271.00"
"09/06/2023 06:00 - 09/06/2023 06:15","CTA|ES","21696.00","22682.00"
"09/06/2023 06:15 - 09/06/2023 06:30","CTA|ES","22660.00","23218.00"
"09/06/2023 06:30 - 09/06/2023 06:45","CTA|ES","22980.00","23791.00"
"09/06/2023 06:45 - 09/06/2023 07:00","CTA|ES","23128.00","24379.00"
"09/06/2023 07:00 - 09/06/2023 07:15","CTA|ES","23420.00","25059.00"
"09/06/2023 07:15 - 09/06/2023 07:30","CTA|ES","24476.00","25619.00"
"09/06/2023 07:30 - 09/06/2023 07:45","CTA|ES","25128.00","26134.00"
"09/06/2023 07:45 - 09/06/2023 08:00","CTA|ES","25740.00","26591.00"
"09/06/2023 08:00 - 09/06/2023 08:15","CTA|ES","26052.00","27149.00"
"09/06/2023 08:15 - 09/06/2023 08:30","CTA|ES","26584.00","27460.00"
"09/06/2023 08:30 - 09/06/2023 08:45","CTA|ES","27004.00","27687.00"
"09/06/2023 08:45 - 09/06/2023 09:00","CTA|ES","27052.00","27845.00"
"09/06/2023 09:00 - 09/06/2023 09:15","CTA|ES","27292.00","27999.00"
"09/06/2023 09:15 - 09/06/2023 09:30","CTA|ES","27712.00","28081.00"
"09/06/2023 09:30 - 09/06/2023 09:45","CTA|ES","27812.00","28154.00"
"09/06/2023 09:45 - 09/06/2023 10:00","CTA|ES","27724.00","28218.00"
"09/06/2023 10:00 - 09/06/2023 10:15","CTA|ES","27852.00","28292.00"
"09/06/2023 10:15 - 09/06/2023 10:30","CTA|ES","27892.00","28337.00"
"09/06/2023 10:30 - 09/06/2023 10:45","CTA|ES","28044.00","28372.00"
"09/06/2023 10:45 - 09/06/2023 11:00","CTA|ES","28064.00","28401.00"
"09/06/2023 11:00 - 09/06/2023 11:15","CTA|ES","27944.00","28416.00"
"09/06/2023 11:15 - 09/06/2023 11:30","CTA|ES","28264.00","28450.00"
"09/06/2023 11:30 - 09/06/2023 11:45","CTA|ES","28196.00","28493.00"
"09/06/2023 11:45 - 09/06/2023 12:00","CTA|ES","28296.00","28546.00"
"09/06/2023 12:00 - 09/06/2023 12:15","CTA|ES","28152.00","28601.00"
"09/06/2023 12:15 - 09/06/2023 12:30","CTA|ES","28436.00","28666.00"
"09/06/2023 12:30 - 09/06/2023 12:45","CTA|ES","28364.00","28731.00"
"09/06/2023 12:45 - 09/06/2023 13:00","CTA|ES","28544.00","28786.00"
"09/06/2023 13:00 - 09/06/2023 13:15","CTA|ES","28352.00","28897.00"
"09/06/2023 13:15 - 09/06/2023 13:30","CTA|ES","28340.00","28890.00"
"09/06/2023 13:30 - 09/06/2023 13:45","CTA|ES","28068.00","28835.00"
"09/06/2023 13:45 - 09/06/2023 14:00","CTA|ES","28036.00","28738.00"
"09/06/2023 14:00 - 09/06/2023 14:15","CTA|ES","28016.00","28651.00"
"09/06/2023 14:15 - 09/06/2023 14:30","CTA|ES","27872.00","28492.00"
"09/06/2023 14:30 - 09/06/2023 14:45","CTA|ES","27912.00","28315.00"
"09/06/2023 14:45 - 09/06/2023 15:00","CTA|ES","27684.00","28129.00"
"09/06/2023 15:00 - 09/06/2023 15:15","CTA|ES","27344.00","27918.00"
"09/06/2023 15:15 - 09/06/2023 15:30","CTA|ES","27292.00","27743.00"
"09/06/2023 15:30 - 09/06/2023 15:45","CTA|ES","27052.00","27588.00"
"09/06/2023 15:45 - 09/06/2023 16:00","CTA|ES","26916.00","27459.00"
"09/06/2023 16:00 - 09/06/2023 16:15","CTA|ES","26716.00","27287.00"
"09/06/2023 16:15 - 09/06/2023 16:30","CTA|ES","26384.00","27230.00"
"09/06/2023 16:30 - 09/06/2023 16:45","CTA|ES","26436.00","27216.00"
"09/06/2023 16:45 - 09/06/2023 17:00","CTA|ES","26712.00","27230.00"
"09/06/2023 17:00 - 09/06/2023 17:15","CTA|ES","26552.00","27271.00"
"09/06/2023 17:15 - 09/06/2023 17:30","CTA|ES","26488.00","27293.00"
"09/06/2023 17:30 - 09/06/2023 17:45","CTA|ES","26568.00","27298.00"
"09/06/2023 17:45 - 09/06/2023 18:00","CTA|ES","26640.00","27296.00"
"09/06/2023 18:00 - 09/06/2023 18:15","CTA|ES","26608.00","27257.00"
"09/06/2023 18:15 - 09/06/2023 18:30","CTA|ES","26688.00","27281.00"
"09/06/2023 18:30 - 09/06/2023 18:45","CTA|ES","26752.00","27335.00"
"09/06/2023 18:45 - 09/06/2023 19:00","CTA|ES","26792.00","27413.00"
"09/06/2023 19:00 - 09/06/2023 19:15","CTA|ES","27016.00","27499.00"
"09/06/2023 19:15 - 09/06/2023 19:30","CTA|ES","27004.00","27595.00"
"09/06/2023 19:30 - 09/06/2023 19:45","CTA|ES","26984.00","27689.00"
"09/06/2023 19:45 - 09/06/2023 20:00","CTA|ES","27160.00","27783.00"
"09/06/2023 20:00 - 09/06/2023 20:15","CTA|ES","27408.00","27867.00"
"09/06/2023 20:15 - 09/06/2023 20:30","CTA|ES","27368.00","27986.00"
"09/06/2023 20:30 - 09/06/2023 20:45","CTA|ES","27588.00","28120.00"
"09/06/2023 20:45 - 09/06/2023 21:00","CTA|ES","27564.00","28239.00"
"09/06/2023 21:00 - 09/06/2023 21:15","CTA|ES","27572.00","28507.00"
"09/06/2023 21:15 - 09/06/2023 21:30","CTA|ES","27628.00","28478.00"
"09/06/2023 21:30 - 09/06/2023 21:45","CTA|ES","27896.00","28326.00"
"09/06/2023 21:45 - 09/06/2023 22:00","CTA|ES","27800.00","28056.00"
"09/06/2023 22:00 - 09/06/2023 22:15","CTA|ES","27828.00","27853.00"
"09/06/2023 22:15 - 09/06/2023 22:30","CTA|ES","27448.00","27382.00"
"09/06/2023 22:30 - 09/06/2023 22:45","CTA|ES","27180.00","26837.00"
"09/06/2023 22:45 - 09/06/2023 23:00","CTA|ES","26752.00","26255.00"
"09/06/2023 23:00 - 09/06/2023 23:15","CTA|ES","26108.00","25587.00"
"09/06/2023 23:15 - 09/06/2023 23:30","CTA|ES","25440.00","25063.00"
"09/06/2023 23:30 - 09/06/2023 23:45","CTA|ES","25032.00","24622.00"
"09/06/2023 23:45 - 10/06/2023 00:00","CTA|ES","24504.00","24246.00"
"10/06/2023 00:00 - 10/06/2023 00:15","CTA|ES","23936.00","23693.00"
"10/06/2023 00:15 - 10/06/2023 00:30","CTA|ES","23788.00","23355.00"
"10/06/2023 00:30 - 10/06/2023 00:45","CTA|ES","23612.00","23033.00"
"10/06/2023 00:45 - 10/06/2023 01:00","CTA|ES","23216.00","22726.00"
"10/06/2023 01:00 - 10/06/2023 01:15","CTA|ES","22800.00","22416.00"
"10/06/2023 01:15 - 10/06/2023 01:30","CTA|ES","22536.00","22135.00"
"10/06/2023 01:30 - 10/06/2023 01:45","CTA|ES","22108.00","21866.00"
"10/06/2023 01:45 - 10/06/2023 02:00","CTA|ES","21700.00","21611.00"
"10/06/2023 02:00 - 10/06/2023 02:15","CTA|ES","21544.00","21331.00"
"10/06/2023 02:15 - 10/06/2023 02:30","CTA|ES","21352.00","21123.00"
"10/06/2023 02:30 - 10/06/2023 02:45","CTA|ES","21088.00","20943.00"
"10/06/2023 02:45 - 10/06/2023 03:00","CTA|ES","20888.00","20789.00"
"10/06/2023 03:00 - 10/06/2023 03:15","CTA|ES","20708.00","20628.00"
"10/06/2023 03:15 - 10/06/2023 03:30","CTA|ES","20572.00","20510.00"
"10/06/2023 03:30 - 10/06/2023 03:45","CTA|ES","20460.00","20404.00"
"10/06/2023 03:45 - 10/06/2023 04:00","CTA|ES","20296.00","20309.00"
"10/06/2023 04:00 - 10/06/2023 04:15","CTA|ES","20096.00","20203.00"
"10/06/2023 04:15 - 10/06/2023 04:30","CTA|ES","20152.00","20130.00"
"10/06/2023 04:30 - 10/06/2023 04:45","CTA|ES","20140.00","20067.00"
"10/06/2023 04:45 - 10/06/2023 05:00","CTA|ES","20060.00","20019.00"
"10/06/2023 05:00 - 10/06/2023 05:15","CTA|ES","19984.00","19946.00"
"10/06/2023 05:15 - 10/06/2023 05:30","CTA|ES","19952.00","19935.00"
"10/06/2023 05:30 - 10/06/2023 05:45","CTA|ES","19856.00","19947.00"
"10/06/2023 05:45 - 10/06/2023 06:00","CTA|ES","19788.00","19979.00"
"10/06/2023 06:00 - 10/06/2023 06:15","CTA|ES","19768.00","19997.00"
"10/06/2023 06:15 - 10/06/2023 06:30","CTA|ES","19780.00","20061.00"
"10/06/2023 06:30 - 10/06/2023 06:45","CTA|ES","19960.00","20139.00"
"10/06/2023 06:45 - 10/06/2023 07:00","CTA|ES","19788.00","20241.00"
"10/06/2023 07:00 - 10/06/2023 07:15","CTA|ES","19804.00","20280.00"
"10/06/2023 07:15 - 10/06/2023 07:30","CTA|ES","19916.00","20468.00"
"10/06/2023 07:30 - 10/06/2023 07:45","CTA|ES","20160.00","20715.00"
"10/06/2023 07:45 - 10/06/2023 08:00","CTA|ES","20376.00","21013.00"
"10/06/2023 08:00 - 10/06/2023 08:15","CTA|ES","20720.00","21316.00"
"10/06/2023 08:15 - 10/06/2023 08:30","CTA|ES","21100.00","21683.00"
"10/06/2023 08:30 - 10/06/2023 08:45","CTA|ES","21428.00","22067.00"
"10/06/2023 08:45 - 10/06/2023 09:00","CTA|ES","21764.00","22450.00"
"10/06/2023 09:00 - 10/06/2023 09:15","CTA|ES","21904.00","22909.00"
"10/06/2023 09:15 - 10/06/2023 09:30","CTA|ES","22396.00","23237.00"
"10/06/2023 09:30 - 10/06/2023 09:45","CTA|ES","22708.00","23514.00"
"10/06/2023 09:45 - 10/06/2023 10:00","CTA|ES","23076.00","23741.00"
"10/06/2023 10:00 - 10/06/2023 10:15","CTA|ES","23304.00","23996.00"
"10/06/2023 10:15 - 10/06/2023 10:30","CTA|ES","23888.00","24145.00"
"10/06/2023 10:30 - 10/06/2023 10:45","CTA|ES","24164.00","24266.00"
